信号日,股票代码,因子值,滚动均值,滚动标准差,历史阈值,分组,是否触发,目标仓位
2025-12-01,300750.SZ,-18.754699999999957,-3.712568333333329,16.246918792127325,-19.959487125460655,1,True,1.0
2025-12-02,300750.SZ,-5.547799999999938,-3.910618333333329,16.284491526365375,-20.195109859698704,1,True,1.0
2025-12-03,300750.SZ,-7.6784000000000106,-4.009449166666662,16.25789618809962,-20.26734535476628,1,True,1.0
2025-12-04,300750.SZ,-13.955600000000004,-4.034544166666662,16.261243475026223,-20.295787641692886,1,True,1.0
2025-12-05,300750.SZ,-11.018599999999992,-4.0335283333333285,16.260614618884983,-20.294142952218312,1,True,1.0
2025-12-08,300750.SZ,6.5458999999999605,-4.114351666666662,16.271113229531412,-20.385464896198073,1,True,1.0
2025-12-09,300750.SZ,-9.425299999999993,-4.034140833333329,16.299957145112987,-20.334097978446316,1,True,1.0
2025-12-10,300750.SZ,10.001199999999926,-4.08813833333333,16.307052023351716,-20.395190356685045,1,True,1.0
2025-12-11,300750.SZ,-12.688699999999926,-3.9984191666666633,16.355035321780505,-20.35345448844717,1,True,1.0
2025-12-12,300750.SZ,5.39409999999998,-4.115156666666662,16.36674653721894,-20.4819032038856,1,True,1.0
2025-12-15,300750.SZ,-12.093599999999924,-4.1255149999999965,16.360276429454853,-20.48579142945485,1,True,1.0
2025-12-16,300750.SZ,13.610099999999989,-4.196966666666663,16.376322603390168,-20.573289270056833,1,True,1.0
2025-12-17,300750.SZ,-9.6173,-4.073189166666663,16.454780787407834,-20.527969954074496,1,True,1.0
2025-12-18,300750.SZ,21.9221,-4.052756666666663,16.44628852868313,-20.499045195349794,1,True,1.0
2025-12-19,300750.SZ,3.83929999999998,-3.7269383333333295,16.570932454282715,-20.297870787616045,1,True,1.0
2025-12-22,300750.SZ,4.146399999999971,-3.661312499999996,16.585286646162864,-20.24659914616286,1,True,1.0
2025-12-23,300750.SZ,12.01679999999999,-3.6554499999999965,16.58794303913476,-20.24339303913476,1,True,1.0
2025-12-24,300750.SZ,-4.799100000000067,-3.5749158333333297,16.640733137099666,-20.215648970432994,1,True,1.0
2025-12-25,300750.SZ,-4.97180000000003,-3.603431666666664,16.63986733724681,-20.243299003913474,1,True,1.0
2025-12-26,300750.SZ,-2.725900000000024,-3.6615991666666643,16.63228406164679,-20.293883228313454,1,True,1.0
2025-12-29,300750.SZ,-9.828499999999963,-3.490812499999998,16.534696009776663,-20.02550850977666,1,True,1.0
2025-12-30,300750.SZ,-0.21109999999998763,-3.623881666666664,16.520788325723384,-20.14466999239005,1,True,1.0
