信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2023-11-30,300750.SZ,-0.0327455919395466,1,-1.0,True,-0.380050120454311,0.3052784493945451,-0.0747716710597659
2023-12-01,300750.SZ,-0.7670025188916877,0,-0.0,False,-0.3748202542950409,0.3058117531530766,-0.06900850114196427
2023-12-04,300750.SZ,-0.792191435768262,0,-0.0,False,-0.37662808052450375,0.3074930232989538,-0.06913505722554997
2023-12-05,300750.SZ,-0.6070528967254408,0,-0.0,False,-0.38284896516267414,0.30829170135377865,-0.07455726380889549
2023-12-06,300750.SZ,-0.7150063051702396,0,-0.0,False,-0.3876327816032372,0.3072695196424064,-0.08036326196083082
2023-12-07,300750.SZ,-0.8486759142496847,0,-0.0,False,-0.39305182737813305,0.3072610053486559,-0.08579082202947713
2023-12-08,300750.SZ,-0.5145018915510718,0,-0.0,False,-0.3990517406045659,0.30907960465022033,-0.08997213595434556
2023-12-11,300750.SZ,-0.1260053619302949,0,-0.0,False,-0.3989826880028802,0.3090526523921918,-0.08993003561068841
2023-12-12,300750.SZ,-0.839142091152815,0,-0.0,False,-0.39759752267669607,0.3099064742315301,-0.08769104844516595
2023-12-13,300750.SZ,-0.257372654155496,0,-0.0,False,-0.39716186584023494,0.3092424737459342,-0.08791939209430072
2023-12-14,300750.SZ,-0.030831099195710455,1,-1.0,True,-0.3916878905853517,0.30580714913914214,-0.08588074144620955
2023-12-15,300750.SZ,-0.013836477987421384,1,-1.0,True,-0.38454674999752275,0.304126330390578,-0.08042041960694474
2023-12-18,300750.SZ,-0.018891687657430732,1,-1.0,True,-0.3773270392686874,0.30254027386956917,-0.07478676539911822
2023-12-19,300750.SZ,-0.04150943396226415,1,-1.0,True,-0.37003386049937614,0.30052069622319233,-0.06951316427618381
2023-12-20,300750.SZ,-0.050314465408805034,1,-1.0,True,-0.36988586744695995,0.3006793512202862,-0.06920651622667373
2023-12-21,300750.SZ,-0.1471698113207547,0,-0.0,False,-0.36986379274192827,0.3007029102674756,-0.06916088247445268
2023-12-22,300750.SZ,-0.0830188679245283,0,-0.0,False,-0.3705430697891298,0.30010140850799805,-0.07044166128113177
2023-12-25,300750.SZ,-0.050314465408805034,1,-1.0,True,-0.36715240210600936,0.3010386296290267,-0.06611377247698264
