信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2021-08-12,300750.SZ,-0.9871566343967205,0,-0.0,False,-0.9302473717842298,0.20518635057228274,-0.725061021211947
2021-08-19,300750.SZ,-0.9942112677238758,0,-0.0,False,-0.9063840302351203,0.2371753529355236,-0.6692086772995967
2021-08-26,300750.SZ,-0.9951667260937728,0,-0.0,False,-0.9246789822807268,0.2145910422486213,-0.7100879400321054
2021-09-02,300750.SZ,-0.020290025871915834,1,-1.0,True,-0.9261333368033999,0.21419741546896376,-0.7119359213344362
2021-09-09,300750.SZ,-0.99743424700061,0,-0.0,False,-0.916762099286734,0.22942069750711097,-0.6873414017796231
2021-09-16,300750.SZ,-0.9921348048771828,0,-0.0,False,-0.9166475396271133,0.22938076123514475,-0.6872667783919686
2021-09-23,300750.SZ,-0.9913231420678911,0,-0.0,False,-0.9253109036807903,0.21421480832022222,-0.7110960953605681
2021-09-29,300750.SZ,-0.9951596531598865,0,-0.0,False,-0.9246853960592446,0.21407293714892067,-0.710612458910324
2021-09-30,300750.SZ,-0.9966117842864368,0,-0.0,False,-0.924645059835577,0.2140590824753832,-0.7105859773601938
2021-10-14,300750.SZ,-0.9977546104497722,0,-0.0,False,-0.9250929963651753,0.21419696860242854,-0.7108960277627467
2021-10-21,300750.SZ,-0.9980750714411052,0,-0.0,False,-0.924991866793349,0.21416212030313989,-0.7108297464902091
2021-10-28,300750.SZ,-0.9954979994280547,0,-0.0,False,-0.9248977221179492,0.21412988525431317,-0.710767836863636
2021-11-04,300750.SZ,-0.9990398457850287,0,-0.0,False,-0.9251199039494721,0.21418930436580932,-0.7109305995836628
2021-11-11,300750.SZ,-0.9910095457880147,0,-0.0,False,-0.9385553308641367,0.19067497724747362,-0.747880353616663
2021-11-18,300750.SZ,-0.9594292010059218,0,-0.0,False,-0.9374404445861438,0.19056602605184148,-0.7468744185343024
2021-11-25,300750.SZ,-0.9992003837202944,0,-0.0,False,-0.937191993355149,0.1905189427426073,-0.7466730506125417
2021-12-02,300750.SZ,-0.9985569965524175,0,-0.0,False,-0.9371817591620013,0.19051556123135102,-0.7466661979306503
2021-12-09,300750.SZ,-0.9790426818990966,0,-0.0,False,-0.9370840670687397,0.19048469296224121,-0.7465993741064985
2021-12-16,300750.SZ,-0.9813946716816516,0,-0.0,False,-0.9363260772729213,0.1902810854660612,-0.7460449918068601
2021-12-23,300750.SZ,-0.9142664648333522,0,-0.0,False,-0.9359463239196324,0.19017480940759535,-0.745771514512037
2021-12-30,300750.SZ,-0.9283667621776505,0,-0.0,False,-0.9340129287196702,0.18978917888465066,-0.7442237498350196
2022-01-06,300750.SZ,-0.9617578200534149,0,-0.0,False,-0.9328558593118069,0.18953109100675242,-0.7433247683050546
2022-01-13,300750.SZ,-0.9995229006909421,0,-0.0,False,-0.9231867659808556,0.206755575119673,-0.7164311908611826
2022-01-20,300750.SZ,-0.9987236751093321,0,-0.0,False,-0.9310915863100423,0.19202179307593686,-0.7390697932341055
2022-01-27,300750.SZ,-0.9984036968776859,0,-0.0,False,-0.9331995607662535,0.19176811977635289,-0.7414314409899007
2022-02-10,300750.SZ,-0.9993616324815704,0,-0.0,False,-0.9451675121376321,0.179623233958158,-0.7655442781794741
2022-02-17,300750.SZ,-0.995552727095703,0,-0.0,False,-0.9491536283554421,0.17186437245225905,-0.7772892559031831
2022-02-24,300750.SZ,-0.9113113895017614,0,-0.0,False,-0.9668282684435235,0.13406313305612233,-0.8327651353874013
2022-03-03,300750.SZ,-0.9971305437673772,0,-0.0,False,-0.9661412957303912,0.13413519217940642,-0.8320061035509848
2022-03-10,300750.SZ,-0.9995215303700545,0,-0.0,False,-0.9642938126376187,0.1354033204581729,-0.8288904921794458
2022-03-17,300750.SZ,-0.9985693848354793,0,-0.0,False,-0.9643040921765414,0.13540637622861693,-0.8288977159479245
2022-03-24,300750.SZ,-0.9987291494238435,0,-0.0,False,-0.964533528730621,0.1354580477930782,-0.8290754809375428
2022-03-31,300750.SZ,-0.9977658801210728,0,-0.0,False,-0.9637978390161933,0.13543942319314356,-0.8283584158230497
2022-04-07,300750.SZ,-0.9961841151521884,0,-0.0,False,-0.9638398924151186,0.13544986057643602,-0.8283900318386825
2022-04-14,300750.SZ,-0.9520891098483862,0,-0.0,False,-0.9529917093162381,0.16172216449166246,-0.7912695448245757
2022-04-21,300750.SZ,-0.48307667027051654,1,-1.0,True,-0.9507378652361406,0.1615854993220706,-0.78915236591407
